"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
3.02205800913409,3.78687394238332,4.24022417796214,5.3703631407628,4.14922281349746,4.44004083101794,2.48584901452626,4.85154689363718,4.02376461016957,2.53370098356497,2.91916766088308
3.44394119366264,3.56303709341828,3.45919667599835,5.27610290874914,3.91337752246533,3.94566564054468,3.34094871271054,5.60537882493276,4.27311021456614,2.49279412776757,3.16136011530987
4.50257704462419,3.56966537620362,4.06927614176514,4.83499696871657,3.74221429238625,4.34175394860101,2.80894539594388,5.17318657869791,4.2074576188848,2.58805720683202,3.3659820074712
2.94276575362134,3.05127103919132,4.35261964437695,4.52486010978614,3.43920639529238,4.27375098939998,2.65490891370346,4.93196738694206,3.94024867142971,2.12888577310203,3.33759301286899
3.18477635374119,3.3990982204018,4.6709663720414,4.9412822378549,3.61740000481578,4.72908063912473,3.37039695970996,4.51752654845905,3.69616236697586,2.37629985634947,3.4136540811427
3.46954282689549,3.3778993897434,3.69506673157001,4.96930793376821,3.61410904643571,4.156236183126,3.43732175703899,5.86512140877633,3.29888507874115,2.78766143040689,3.4499020679603
3.52428700962631,3.46787739512116,3.62572530318406,4.99017758245228,3.7771369689125,4.51245202620751,2.97918544831419,6.20628678513662,3.68239027911077,2.82357610160716,3.5792018717466
2.84306485888009,3.31690740648142,3.60567383888132,4.985839423147,3.80497870943607,4.66248628224505,2.81750662850339,5.36875646397264,4.24130899119999,2.34699911057476,3.61343362501374
3.76709805295875,3.5797423249493,4.12588659387715,5.51664716782057,4.00112037922379,4.44784882974745,3.04777220635072,5.27739357712226,3.54591570780495,2.53145154731756,3.55783734234625
3.84511866613809,3.3341900325332,3.8530235595021,4.72408888074751,3.61164180759434,4.92827278407026,3.78851345981858,5.62160038110742,4.33361604131396,3.04723950512073,4.17967749413801
3.56399479206025,3.50896488857325,3.44961956476171,5.13928359623123,3.73126068121872,4.32394782306422,3.33101324865322,5.31866255853112,4.01462663349837,3.0068984212706,3.25240700164618
3.98363451711043,3.52732423078247,4.44224855758975,4.91995321350606,3.99657901569156,4.71757320607278,2.55511279322523,5.0996328290008,3.96748342813356,3.10342654830009,3.41723363933821
3.46594880738121,3.39790322343806,3.91720600249713,4.6178375886337,3.95701387484642,4.12066478783304,2.89788382755555,4.75614679705221,3.07245030307492,2.52182723446527,3.3930759720902
4.22451728309771,3.63944251749838,4.62340997347121,4.75701841287219,3.86529037909332,4.65816659428399,3.34941487777891,4.34933760737851,3.83017969852985,2.99606410235,3.36890057548862
4.4662582733701,3.28887486888154,4.31645011304215,4.87231414363671,3.61624354430205,4.17105156984095,3.14813082292785,4.11744101690889,4.17987827106241,2.62038989088684,3.14726101530655
3.17115185988872,3.38137486264303,3.79901729005926,4.56385479555184,3.70948354516727,4.66575650173395,3.00366444227146,4.49456053490922,4.16191969999337,2.46988999022705,2.7018543254666
3.97156836033551,3.24553268028362,4.2829063056139,4.15710417691575,4.04992194513694,4.46527080100016,2.60300889837148,5.62409649156853,4.65370798514648,3.05773438304543,3.49020580615607
3.13013166511444,3.35582918170235,3.50045257010227,4.5453864982424,3.84492164669517,4.43235170995413,4.02850285812509,5.3118823588848,4.71104994325543,2.79073644394447,2.80021261711192
3.76175151186464,3.47801678517625,4.52609963804076,4.58190522558608,3.81226053938779,4.99904465838233,2.54159332854969,4.86836141723567,4.32204272662108,2.76799910333107,3.39158443046719
3.45763073058191,3.28933156484787,3.80740182049333,5.21577131470574,3.8888380350201,4.54153210645121,2.79288214573101,6.35920417351285,3.71993984652885,2.82698305304027,3.23879495904466
2.97651719921836,3.5997431757486,4.3119009441315,4.61834187620304,3.99415714767254,4.72474683986437,2.59786233780581,4.44008477420338,4.96317212574481,2.87461594147525,3.4103893940128
3.45721041995264,3.29582178131029,4.19842307174976,4.85136402995596,3.79449537531866,4.82523438525733,3.31266670137478,4.95028949364487,3.94691665973324,2.71422119364736,3.23102022327222
3.41751321044706,3.03663186074155,4.26217018700414,5.34784619552331,3.89206954171187,4.7455116377797,2.8970886714895,4.82995754611176,4.2104268958096,3.05087768676624,2.71727055922053
3.53287795697368,3.34049208386659,3.43882820232761,4.78523004696201,3.94561732755329,4.33105515233663,2.52456280483297,4.00461900123911,3.33055288240221,2.76317711682722,2.93218972680021
3.38204910069495,3.57976928824034,3.56482434324898,4.72766716746149,3.26634174186482,4.11371908384431,2.98055890060213,5.12751209688688,4.13937270287773,2.53896065730704,3.07074457913015
3.18287742907808,3.52327908394541,4.26069313966465,5.34560670743367,4.09929444769686,5.14430884656815,3.64611454978784,6.43905629043759,4.1737405445343,2.85089082793594,3.18985432785182
4.22545606284994,3.7460086344252,4.07129814096045,4.87963392153304,3.70879391055371,4.51814080041734,2.90578100239407,4.73485097166757,3.9113936094847,2.54349406159717,3.38987843490335
2.83600756472396,3.12362181541765,3.81819861039435,4.54828247984186,4.43819607279907,4.97478708848707,2.94988353420229,5.6742630932361,4.70509889310565,2.40009555710865,3.05407559736831
4.19702323874603,3.23665719469347,4.0390772581315,4.78577952992002,3.79220256275521,4.38592724895179,3.29964027400834,5.5751485736471,4.92437102323001,2.33267100254407,3.26461655403239
2.89114106765642,3.63453266229169,4.51570769378593,4.78733622834714,4.25100094455122,4.88582278110035,2.73967235656489,5.04722516708534,4.33086521907796,2.74791641432758,2.753960366079
3.49465403805327,3.42833543880156,4.27772190914453,5.28004574122477,3.72265412831395,4.84068708818666,3.65106837282509,4.48117921282425,4.2335299324917,2.32339118448162,3.4050461780502
2.50712138416599,3.34643408791647,4.39571789049664,4.61495410544796,3.93208254712977,4.63926385566222,3.13924688574571,4.51263416555364,4.1720876792011,2.6753268123275,2.74906052928072
3.47655359061642,3.35431971223695,4.52495867283257,4.59246680266208,4.04628739437166,4.19673114155684,3.18129429408405,5.86582364097516,5.04592704629018,3.36759091214598,2.95848473403589
5.12083988476074,3.51278070941972,5.45010530315706,6.04704054696397,3.98922824429767,4.3120987606106,3.09063659883348,6.28248123462021,4.49866420803828,2.9319412272326,4.50873856076876
3.54460010588873,3.04739550455533,3.754478891911,4.67796552770476,3.86347971186923,4.3639675333838,3.64954888776746,5.43718098867285,4.2584423988935,2.41238034708991,3.68167463913476
3.09817556146162,3.32684020593329,3.92890536930909,4.48988218337845,4.0439949005273,4.44378144579931,3.18744665599108,4.55906009043341,4.30709127952878,2.82918361843838,3.37759883663385
2.77393379660203,3.4019152065688,3.69788769952302,5.17847163815818,3.32174202682389,4.21290923125681,3.29157459263411,4.99859140931636,3.17346017373466,2.57678208921892,2.95990939329787
4.02678387500895,3.45745475217383,3.93694461521262,4.57054240377955,4.19921090176218,4.33891562272174,3.6493805591365,5.34470626806128,3.62960587147776,2.80167862631609,2.9824025302954
4.00792985295241,3.43165737736478,4.01120993817378,4.42613492839792,4.01270295629899,4.53296577746741,2.64958658874422,4.79580607026697,3.58579100429359,2.5182695572996,3.09069224034226
4.46735987414204,3.49560020406136,4.15320457420811,5.06896994704982,4.02202117778348,4.23736367969389,3.10005659261217,5.78361894020473,4.70212172322815,2.48191380041076,3.69772987604411
3.12743397138159,3.47122800350081,4.60095451693657,5.34186768890682,3.69460929569001,4.02325755644688,2.51207174976347,6.24432164042769,3.97860772448595,2.57327261489304,2.81881722783621
3.13920633222773,3.25579331097014,4.26302208221131,4.07827071871932,4.08160767971238,4.98350601290638,2.91328605963456,4.33692363809434,4.7095786837501,2.73940448253532,3.61123651903354
3.33860337457603,3.33224199865788,4.16195610284501,5.216581134536,3.9865810220867,4.08460554064229,3.26377561073284,5.01601541598886,4.76474584484429,2.47211429066569,3.08953695216487
3.55037079262592,3.3827053156321,3.94232009605008,4.45098561161076,3.67210715867199,4.27331211175061,3.62999747512675,4.8752469757736,3.17323393777252,2.35737978937814,2.96829652942471
4.9909542196434,3.59630272136557,4.7314331420965,4.63348719193075,3.92281865664267,4.35483061652084,3.56071608415881,4.08670797372726,3.38738772534635,3.04520241867254,3.18247848185931
3.07488149257392,3.30464012981502,4.15863789041717,4.01892463595896,3.39734555007671,4.18710015214549,3.40797520819369,5.19367411595071,3.91400501345543,2.64145393657494,3.59077783233236
3.29346567895977,3.55569607173659,3.76232005840264,4.50808149545597,3.56731461040617,4.37201191565612,2.60762030683052,4.07492853742341,3.34148599344889,2.42526113603172,3.11975543804745
2.97219769346288,3.66651356903774,3.88780557071194,4.9440764844775,3.82758591772653,4.32570156950713,3.73109613492254,4.69196985502782,4.13415791853188,2.49297091850534,2.88946236544446
3.43334564717688,3.47009058992915,4.40014306358016,4.49279672647735,3.71819047661643,4.67489144088122,3.26453084676485,5.54387613075432,4.29138450005587,2.9472843956835,3.41265808551632
2.85913076912037,3.59828644284525,4.16478261560796,4.78612219542261,3.71340497454661,3.99424974028705,2.72267276911405,5.44957555395559,3.37430694827961,2.34950212680512,3.01236553871387
2.56422949109892,3.43395642546918,4.407549456125,4.63654271991712,3.8212202932629,4.60601868041171,2.6734328962277,4.57557520765253,2.93578123024889,2.75789447751138,3.63433752504822
3.75695576137759,3.23683596083776,3.67204292134802,4.35198510636899,3.54008780024321,3.90073668462804,3.73446918119772,4.81048830873129,2.88336707481342,2.74847970683393,3.10901169457125
3.05958000258546,3.18041117961865,3.61658136366249,4.58945532352272,3.76890096808117,4.56428594676084,2.66147859656414,4.20739668300464,3.64874628518591,2.63565883190797,3.46926928737285
3.70610762555224,3.45397423302395,3.65658049613799,5.55428000797751,3.6401960173708,4.73298672806234,2.58704311608666,5.66771249278296,4.16363698778234,2.83067911137856,3.07429150148209
3.9119961318161,3.40792576297573,4.0342890279435,4.83341990274648,4.30119902549356,4.33172419200262,3.50452518649066,5.39490027058073,3.49871563410354,2.59756292210594,2.87665447470643
3.13956338497346,3.3123282239108,3.95382369121954,4.80499715465843,3.98571721611467,4.54166217427241,2.74283988156324,5.24864258339497,3.08608441620539,2.62388498445147,3.5843824662035
3.27411914433609,3.3048968363834,4.52770187675594,5.2829743935139,3.80035747382984,4.62347379594661,4.1346865701486,6.85810935854843,4.26695601656411,2.74731161870681,3.12788278279928
3.68186356165299,3.58836328865347,4.00177147820826,4.30721565270516,3.57764684300891,4.39189143005184,2.86426617427827,5.4327061725228,4.86061288565631,2.67978788830239,3.49730847089598
4.23604173533682,3.49957997938914,3.90591398937267,5.14351233590276,3.83563781020499,4.43971596499983,2.63668317598116,5.21116417449537,3.04059215216227,2.91737755490764,3.43765873824378
4.59407968939826,3.41111308321794,4.26465842871339,4.98171972425576,3.90448998676241,5.04458818344182,3.26336197669458,5.49065102283548,4.13871201683354,2.96543438997,3.57429900689287
3.44664021489847,3.36804457346695,3.41312154796805,5.14838560635625,3.70499949991499,4.67573051281689,2.53416957409323,5.07210327312869,3.47517077404858,2.53623541624832,2.85736682485893
3.06586084907223,3.55862258085767,4.05399071084231,4.91102864144104,3.92621937449515,4.27624359017916,4.03216619459438,5.01985698936174,3.57671732431578,2.9812311864872,2.90460650542283
3.73710464707437,3.24499532172353,3.83993568429842,4.5276871079738,3.98483119074813,4.47791245080848,3.28719399966949,5.65724481898689,4.77106756315047,2.53568027906302,2.72347925569731
3.27865647918515,3.50010176046719,3.64683384310857,4.5905934423662,3.60198073714426,4.66198878397135,2.75829529479884,4.08252527749502,4.27600930631402,2.78246286728931,3.08755065092993
3.25079532406947,3.61137123095929,4.37103380771648,4.85606874167544,3.91552749508467,5.06942097709594,4.2188982194002,5.3583391963536,3.59682866551052,2.92000399543792,3.51046268376817
3.3993740614019,3.12734782998614,3.60349269093633,4.59269871451247,3.68291982363587,3.88860739118549,2.33292263113455,5.07497677263185,3.1671307425125,2.44806964306228,3.09588766636065
2.94628598742754,3.10782792640643,3.77361698342706,5.00804560020515,3.958351056233,4.8195116166073,2.75374769564483,4.95161440340128,4.18783028269168,2.68902749608199,3.08640014808778
3.36802186231005,3.40936384261461,3.7261734471168,4.64754598422108,3.47120053887531,4.45825826271797,3.17767493569089,4.60000819953889,3.2229601295514,2.81820549328015,3.25315965735077
4.56731882370299,3.27671881575048,4.56131343565987,4.80378694863447,4.01576566407504,4.37891507712235,2.93659745895097,5.77578687001671,4.37266502446975,2.50752534489648,3.7082581905024
3.42270601123816,3.50564733635336,3.55684924529577,5.04550706862285,3.72040402899126,4.27451969540367,3.35563256478514,5.3853633828125,4.14928416923009,3.01579312264563,3.24684225650894
3.2820117277036,3.20022779293292,4.29326167000465,4.63984989582758,4.33113194841951,4.44674714631984,2.5251176041833,4.73497829241217,3.81188852783706,2.46252526898719,3.20839914682518
4.26050610668918,3.17180305777628,4.46642005145039,5.35800343311476,3.78983289697065,4.38608958111047,3.93490428862234,4.91834806098456,3.80301556850995,2.42903533446286,2.78093330402073
3.53420075288413,3.4083446497116,4.24212607045226,5.04702920037373,3.5172638436788,4.33436085883142,3.50081341195763,5.16371850768719,3.97267729342258,2.64302841586016,3.78513376302577
4.15959732838761,3.66563407169176,4.67566040388978,4.86024602040093,4.30311879217585,4.90396791766215,2.27409214416446,5.7262230348747,4.43317694761461,2.53249279753365,3.92684307216367
3.75984387765578,3.56206312279107,4.11632001234731,4.83353205343692,4.38383107382237,5.15848547079688,2.72570350862752,5.86200333734191,4.33049699960168,2.76742541041794,3.376233170557
3.95495706495158,3.61504295432003,4.25662369119694,4.87758992673105,3.94458200755547,4.35582328667267,3.01428919669984,5.16970034781618,4.53748535426319,2.6501898556382,3.2517651042926
3.00292325036644,3.40924376388187,3.40733578735729,3.85549542285863,3.60425063436211,3.98385860215424,3.15360044769974,3.78317548068435,2.93740121859651,2.7004932886909,3.0157760213996
4.80682495541775,3.1971538548592,4.20673601022672,5.69779992620805,3.75821257524345,4.29169410153966,3.55628289724647,5.02261400764602,3.49346920188934,2.60936934078082,2.9547429171116
