"V1","V2","V3","V4","V5","V6","V7"
-0.00813166736457592,-0.00759520364966372,-0.00813162345124492,-0.00813168093392675,1.45615458102706,0.111547967456592,0.299705483487377
-0.00813169402823788,0.0363529006779903,-0.00811716712083071,-0.00794357401583444,1.74474518434742,0.033795686630951,0.0874056567044234
-0.0081316916028108,-0.00797372351174896,0.00796364545664307,0.0856040894657688,1.74622329936164,-0.00812124963573381,0.0333940936356039
-0.0068967008014623,-0.00793904296469296,-0.00812746834462804,-0.00719328560461418,1.81489543861206,0.00159434199623907,0.185441104898497
0.0178817076964988,-0.0081311756024093,0.000450334359802452,-0.00796575345148018,1.78173739129422,-0.00804424087599926,-0.00807433136756598
-0.00813132824663201,0.0135491400566026,-0.000671849316067116,-0.00813169174227897,1.53142986350379,0.153076415467693,0.0593558564045079
-0.00465150723857668,0.00145307796889789,0.0506095462764901,-0.00813169402649607,1.67570411933675,0.107020409869757,0.00658071909653807
-0.00810528035340172,-0.00363266458902141,-0.00409675454387917,-0.00447826047888795,1.82635826034132,-0.00725750219852052,0.0559911257684589
-0.00747850073498213,0.00836356278299563,-0.00745705053911767,-0.00812946548711876,2.13319669372277,-0.00586228424234905,0.016590002998285
-0.00543167242870952,-0.00811956506391133,-0.00596548327862128,0.00153312761439149,1.63542046977102,-0.00813169178455696,0.275105863237242
-0.00650401106336342,-0.000373906339538084,0.0118514258143474,-0.00501887049007485,1.68408121262112,-0.00151311668460318,0.0339013114118789
-0.00813167306290078,-0.00792101248847024,-0.00387715412061729,-0.00813159861708753,1.48125079154381,0.0433721370261858,0.0137297343452087
-0.00496435337737279,-0.00813169401798738,0.194584971921664,-0.00812671445239182,1.58183296470928,-0.00495402622948034,-0.00813168847601068
-0.00802264049605131,-0.00813169402797927,-0.00768421876806806,-0.00756596499037861,1.73332843448269,0.0317638583972791,0.00157886793956528
0.142271445740417,0.0357307235905582,0.0102761640812144,-0.00720554800984964,1.48825392246578,-0.00323817739388465,0.0395075599182147
-0.00809132318333141,-0.00754767171109861,-0.00710006803844256,-0.0081277875298354,1.87310373184088,-0.00813158798819546,0.219959924399149
-0.00807060889010534,-0.00813169286580311,0.0129114520273833,0.150130400989609,1.77913932267063,-0.00725644974591374,-0.00813169402192009
0.0806989942182096,0.00435318962770563,0.0265047152937594,0.062341977260889,1.5829285769045,-0.00685128185530729,0.0512199633502353
0.012928364780903,-0.00813169382548116,-0.0081316336741678,-0.00813169250147898,1.69075328760242,-0.00774966261267213,-0.00812937414972224
-0.00135671194025606,-0.0081303907341795,-0.00101760138658233,-0.00528253892484918,1.62611766543146,-0.00768607619369106,0.00171932717753275
0.010604733292836,-0.00811408015558707,-0.00715074412764228,-0.00581658911861706,1.5307601576302,-0.00791919011727411,0.0136553704019424
-0.000745691132979376,-0.00813096304004645,-0.00694139959252614,0.0201126631841198,1.73469316549396,-0.00807442600946585,0.0876319668459819
0.0035578705084854,-0.00813166040395067,0.0939419676824669,-0.00813169402817772,1.76538242881456,-0.00798196397495144,0.306642337123202
-0.0073439145163229,0.00271251624357879,-0.00725417898255055,-0.0081088923529496,1.90168464718776,-0.00768693124734851,0.321880790283382
0.00800831972621311,-0.00601773798116481,0.00961525351409775,-0.00813169401931105,1.99953927193024,-0.00813165120934498,0.706024023168578
0.023195281912357,0.0422491414005078,-0.00688727089679321,0.00951764300869131,1.65362528617173,0.014987208144538,-0.00813169391776244
0.0745495638011468,-0.00813169374113647,-0.00639897054278741,-0.00649707241783053,1.65334968987376,-0.00763181636640328,0.073190377573526
0.0443346855279803,-0.00813169394955288,-0.00781422325969319,-0.00807343788564354,1.67818906172761,-0.00755074290099022,0.0853481134682643
-0.00811621168767139,0.00671786415397529,-0.00813167481963871,0.0493883706933054,1.45776217312229,-0.00692152293458772,0.0569906559592839
0.0910936878433747,-0.00813154864958249,-0.00813142503005086,-0.00813120365758471,1.52655261885077,0.00466919478479427,-0.00765691471257342
-0.0081306302858822,-0.00536846290835637,-0.00769983350667076,0.0142514617663305,1.82247035267452,-0.00199009095827985,0.231038030417138
-0.00795390912601651,-0.00813167464069791,-0.0051085827920729,-0.00225070385795381,1.69902110578229,-0.00813169402249486,-0.00813169364377531
-0.00753180347293529,-0.0078505727029584,0.0502372058598182,-0.00463134650726453,1.82395482765203,-0.00740997499403593,0.77941070951554
0.0340051197554615,-0.00813169401746707,0.0624680531712466,-0.00764129846952419,1.54265815359977,-0.00812741136161148,-0.00813169148239251
-0.00813169402819657,-0.00813169399107448,-0.00796262568863701,-0.00812951915568887,1.83957276261314,-0.0081285967384662,0.0288866607212351
-0.00813107736008425,-0.00809419198045453,0.0132248384271405,-0.0081316225681153,1.59273338137487,-0.00808372663693584,0.0194122464020071
0.0501297654685855,-0.00713559239065706,-0.00812444834060718,-0.00807300642667041,1.82711545693144,-0.00248661884692515,-0.00813161259682891
-0.00813169402817708,-0.00813169402823683,-0.00502638487904907,-0.00801541705138249,1.72214997935076,0.0665611298337403,-0.00813083320269174
-0.00460721891644334,-0.0081316932621202,-0.00704401720005744,-0.00067023988463885,1.49502663329492,0.136559040691123,0.311775097426226
-0.00741457159247821,-0.00813169402743194,0.144794037173377,0.0341761014469255,1.56716952765829,-0.0080272205869663,-0.00813169402547362
-0.00813169400587016,0.0378611615107535,-0.00794731196764421,-0.00800188490194376,1.57760336140196,-0.00534240596874112,0.0117322955178735
-0.00740379526262225,-0.00677612644943956,-0.00749711448241757,0.00425034623079147,1.86833910590352,-0.00811534660527136,0.10453634603281
0.0359883687782416,-0.00813090977412451,0.0201592345137986,-0.00352082985077501,1.87161447489741,-0.00812493410217912,-0.00462898032615225
-0.00782915842179905,-0.00752195468751368,0.120704354421118,-0.007424026910729,1.41309729341135,0.0729749011902759,-0.00796239623315343
0.257781126034023,-0.00673012957831715,-0.00698055327714142,-0.000982680201516944,1.37905901979595,-0.00813169396754247,1.82352433539
0.00148444259618775,0.0353405332201062,-0.00728848085718909,-0.0032882985902515,1.78888311416306,-0.00279579386879486,-0.00720654248056888
-0.00813099239660904,0.0249205452906659,0.120406257598752,0.0080147237059579,1.6336313412838,-0.00749375644038837,0.124871985229179
-0.00797045407543776,-0.0081316940278068,0.0125940970807979,0.0543793267527975,1.87419771026562,0.0287850781389692,0.00803416213872628
