"out[[par]]"
665230.790738042
665250.975707076
665245.77337942
665251.493638101
665249.343871141
665245.438886771
665244.888974792
665246.966248265
665240.927158591
665242.770011121
665242.217976183
665233.779362931
665251.27412361
665256.507197341
665240.891483626
665246.330274215
665246.105222428
665238.229481834
665247.505690408
665231.135162474
665234.631671289
665259.339900942
665241.062353335
665239.603977375
665242.744728919
665244.366355494
665246.30374709
665241.719153922
665238.11715032
665232.898913495
665250.041096903
665240.477296807
665247.712676105
665253.231284847
665240.174683731
665241.884769778
665233.22571813
665235.452290735
665237.128801845
665251.952234861
665235.409457112
665233.139691604
665241.078523269
665233.994389594
665243.1173715
665262.853803829
665241.548903677
665250.184699604
665235.866227917
665251.549271128
665226.778920754
665230.146263857
665250.905697486
665238.111197282
665249.269213129
665234.583964418
665243.734506009
665258.175475244
665233.005949563
665244.605905496
665241.561120843
665242.108187142
665241.432938419
665250.040825556
665244.68812852
665230.602018323
665233.080346662
665244.332542127
665239.498124371
665249.148018293
665238.805195803
665239.389484736
665247.540951247
665231.129856154
665237.868009464
665251.368240107
665231.626956205
665242.617604082
665240.995551178
665244.691788853
665249.057152662
665238.133266088
665247.431942468
665251.210033258
665242.309400287
665247.35538854
665231.697626023
665247.994657189
665240.335716666
665246.173280065
665243.099397812
665236.665874847
665247.951961897
665247.746825996
665234.407500355
665243.707109425
665233.803247901
665243.62282468
665243.465426841
665240.709710279
665236.890149931
665242.245819694
665240.909586822
665245.134140761
665242.918227833
665244.283591695
665245.948437634
665234.002337053
665242.622714158
665248.570456694
665246.601173252
665245.483255022
665237.262437865
665239.874290962
665231.411153716
665248.737616732
665256.667679669
665263.566099345
665242.106333661
665246.642925949
665240.638677496
665244.093357799
665239.475103716
665247.523639332
665228.19886189
665248.661957684
665239.208594073
665251.640050352
665234.532126995
665242.805506255
665244.192297218
665234.629547242
665242.667925809
665253.489675108
665243.77001936
665244.84516337
665242.149064316
665246.728618342
665250.871701141
665235.581952927
665247.348111259
665247.657901498
665242.52171143
665244.594936683
665245.18224916
665249.941713227
665235.312198289
665251.753525042
665246.749356315
665241.162908248
665240.862646963
665245.24494394
665250.189627312
665241.522661106
665242.001582942
665235.489389315
665234.461466166
665234.608401459
665242.460417562
665233.375172344
665235.435711157
665234.553776062
665249.334679453
665246.056592831
665233.343106086
665237.355877157
665239.494972759
665243.496140242
665250.685955614
665238.274586931
665248.825108151
665249.650168761
665238.042156046
665248.370591582
665252.233529239
665242.139192282
665248.154731319
665248.809703568
665257.700763451
665232.470482505
665245.123127818
665230.523928498
665248.744424052
665243.830112121
665247.503138624
665232.873923685
665258.875691386
665241.298075018
665239.168478441
665250.905025663
665241.032724156
665245.423969219
665244.09413764
665239.008059559
665256.766217433
665223.49065315
665235.983938991
665253.694849547
665238.287587305
665250.005016801
665239.627624946
665239.25103782
665246.248499225
665246.92943269
665234.194892984
665234.346794266
665236.843984455
665249.975535618
665243.71926729
665221.829778752
665248.335133642
665234.841168104
665242.360837841
665242.448951388
665241.512128843
665249.485656948
665231.693291417
665252.115293935
665250.83364493
665231.597194307
665238.315605745
665234.389947764
665251.006071169
665246.181972234
665239.357326837
665231.643191738
665239.852140208
665241.99215505
665244.385781856
665251.80754675
665235.895814965
665244.021551399
665241.607352795
665240.714804399
665239.591702279
665237.261951472
665247.051885949
665240.147565249
665239.570333877
665246.716477951
665245.099082657
665249.123003133
665239.131605602
665247.825905636
665254.60806068
665244.19364289
665240.666277794
665243.281203844
665244.097429177
665247.253689644
665243.915101006
665244.0734854
665256.052048876
665245.086216448
665243.765302693
665234.885868917
665245.186634992
665245.20155742
665252.998764427
665252.365512093
665248.743129539
665237.218047289
665252.418407572
665241.266325617
665253.13880768
665241.044335758
665246.772164932
665236.983615869
665244.580745221
665222.683995776
665243.836892053
665239.690266797
665244.112323631
665248.507823178
665241.510866087
665239.865574952
665244.658706504
665254.788134448
665247.970805089
665236.634540276
665232.740327614
665237.890815975
665240.225180052
665247.379770193
665240.272716988
665243.174165306
665246.404779693
665243.895304404
665250.070902239
665253.252428809
665231.260627338
665238.584383932
665243.00503526
665254.858637263
665247.972537137
665247.581300865
665248.520100081
665242.910287939
665250.848613146
665250.786245442
665244.927784094
665244.021551399
665244.938300619
665244.580603758
665246.992121418
665241.841821338
665247.852866988
665241.248291914
665241.424203537
665251.002890741
665250.265033918
665248.024700769
665235.493797385
665238.51091093
665253.720447656
665248.856341555
665247.739623696
665230.389297423
665240.610049306
665257.374023508
665241.237705796
665242.794966052
665238.915372495
665230.970998921
665252.394058506
665242.936071664
665246.284447657
665241.757031153
665242.610011145
665241.732650911
665248.922279512
665247.118946525
665225.379396774
665246.516224683
665242.474389278
665233.932508407
665243.923855851
665243.530264786
665245.811695759
665245.344559809
665231.233187468
665239.590205731
665247.105786767
665236.455473473
665241.551080644
665245.499870031
665249.565938296
665240.699341756
665232.660724374
665244.666651093
665245.528408522
665233.751605271
665231.999511212
665228.73981301
665239.623521772
665238.925741177
665242.80467635
665250.828634074
665238.940555806
665246.60989112
665247.72865041
665235.986910864
665249.392610305
665229.233166741
665241.174451373
665221.451039509
665242.244470865
